image_name	evaluation_status	x_1	y_1	x_2	y_2	attribute2_143	attribute2_197	attribute2_205	attribute2_213	attribute2_255	attribute2_301	attribute2_311	attribute2_454	attribute2_496	attribute2_514	attribute2_602	attribute2_714	attribute2_718	attribute2_914	attribute2_984
img/Fringed_Tie-Dye_Racerback_Tank/img_00000013.jpg	train	60	45	142	242	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000016.jpg	train	35	5	205	222	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000022.jpg	train	68	42	128	198	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000024.jpg	test	69	59	155	222	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000024.jpg	test	69	59	155	222	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000026.jpg	train	1	14	170	135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000026.jpg	train	1	14	170	135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000028.jpg	train	58	122	214	288	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000032.jpg	train	127	27	193	262	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000032.jpg	train	127	27	193	262	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000038.jpg	train	59	110	119	227	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000038.jpg	train	59	110	119	227	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000039.jpg	val	124	16	219	162	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000045.jpg	train	29	46	144	187	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Fringed_Tribal_Pattern_Cardigan/img_00000031.jpg	val	1	2	200	288	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000008.jpg	train	10	133	218	238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000024.jpg	val	17	49	126	171	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000025.jpg	train	101	37	193	176	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000025.jpg	train	101	37	193	176	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000025.jpg	train	101	37	193	176	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000028.jpg	train	23	61	154	276	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000028.jpg	train	23	61	154	276	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000030.jpg	test	145	71	296	232	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000030.jpg	test	145	71	296	232	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Frond_Print_Mesh_Tee/img_00000030.jpg	test	145	71	296	232	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Front_Row_Graphic_Tee/img_00000045.jpg	val	192	51	258	120	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Fuzzy_Marled_Knit_Sweater/img_00000013.jpg	train	83	47	177	238	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000003.jpg	train	70	72	186	180	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000003.jpg	train	70	72	186	180	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000005.jpg	train	55	70	182	286	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000005.jpg	train	55	70	182	286	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000021.jpg	train	23	52	175	248	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000024.jpg	train	57	39	203	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000024.jpg	train	57	39	203	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000026.jpg	train	16	75	196	297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000026.jpg	train	16	75	196	297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000026.jpg	train	16	75	196	297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000030.jpg	train	41	84	157	292	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000030.jpg	train	41	84	157	292	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000030.jpg	train	41	84	157	292	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000032.jpg	train	96	81	242	297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000032.jpg	train	96	81	242	297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000040.jpg	train	33	76	183	291	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000043.jpg	val	93	72	232	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000043.jpg	val	93	72	232	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000047.jpg	train	1	95	300	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000047.jpg	train	1	95	300	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000052.jpg	test	34	80	176	291	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000052.jpg	test	34	80	176	291	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Cardigan/img_00000053.jpg	val	17	68	168	211	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Sweater/img_00000007.jpg	train	18	69	175	298	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Sweater/img_00000012.jpg	train	22	53	144	219	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Sweater/img_00000023.jpg	train	45	21	255	297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Sweater/img_00000030.jpg	train	123	5	254	167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Sweater/img_00000030.jpg	train	123	5	254	167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Plaid_Sweater/img_00000030.jpg	train	123	5	254	167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Polka_Dot_Cardigan/img_00000015.jpg	train	60	96	203	227	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Fuzzy_Polka_Dot_Cardigan/img_00000029.jpg	train	1	29	137	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Fuzzy_Polka_Dot_Cardigan/img_00000059.jpg	test	42	41	188	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Polka_Dot_Cardigan/img_00000059.jpg	test	42	41	188	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Fuzzy_Popcorn_Knit_Cardigan/img_00000016.jpg	test	12	57	119	235	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Galaxy_Print_Tee/img_00000068.jpg	train	56	32	252	241	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Galaxy_Print-Sleeved_Tee/img_00000028.jpg	test	212	19	298	137	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Galaxy_Print-Sleeved_Tee/img_00000038.jpg	train	2	29	218	236	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Galaxy_Print-Sleeved_Tee/img_00000044.jpg	train	59	63	219	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Galaxy_Print-Sleeved_Tee/img_00000051.jpg	train	141	80	225	154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Garden_Floral_Maxi_Cardigan/img_00000001.jpg	train	46	41	126	148	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Garden_Floral_Maxi_Cardigan/img_00000031.jpg	train	35	83	205	261	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Garden_Floral_Maxi_Cardigan/img_00000031.jpg	train	35	83	205	261	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Garfield_and_Odie_Marled_Muscle_Tee/img_00000016.jpg	train	101	75	175	283	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Garfield_and_Odie_Marled_Muscle_Tee/img_00000019.jpg	val	58	59	167	213	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Barbie_Kiss_Hoodie/img_00000048.jpg	train	49	55	222	290	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Barbie_Kiss_Hoodie/img_00000048.jpg	train	49	55	222	290	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Barbie_Muscle_Tee/img_00000024.jpg	train	45	85	146	205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Geo_Pattern_Fringe_Cardigan/img_00000007.jpg	train	76	51	129	116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Geo_Pattern_Fringe_Cardigan/img_00000033.jpg	train	52	45	150	219	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Geo_Pattern_Fringe_Cardigan/img_00000037.jpg	test	53	86	256	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Barbie_Silhouette_Tee/img_00000021.jpg	train	21	16	236	243	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Geo_Pattern_Fringed_Cardigan/img_00000004.jpg	train	76	61	148	173	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo_Pattern_Fringed_Cardigan/img_00000012.jpg	train	35	79	191	297	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Geo_Pattern_Sweater/img_00000025.jpg	train	41	83	168	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Geo_Pattern_Sweater/img_00000029.jpg	train	5	30	245	238	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo_Pattern_Sweater/img_00000046.jpg	train	7	1	210	296	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Geo_Pattern_Sweater/img_00000052.jpg	val	1	17	300	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo_Print_Dolman_Tee/img_00000018.jpg	train	20	65	194	228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Geo_Print_Trimmed_Tee/img_00000003.jpg	train	27	49	169	206	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Geo_Print_Trimmed_Tee/img_00000013.jpg	val	30	37	190	242	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Geo_Print_Trimmed_Tee/img_00000017.jpg	train	49	67	191	263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Geo_Print_Trimmed_Tee/img_00000035.jpg	train	32	46	174	232	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Baroque_Floral_Surplice_Top/img_00000003.jpg	train	11	91	145	203	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Baroque_Floral_Surplice_Top/img_00000018.jpg	val	78	100	238	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Geo_Stripe_Tank/img_00000016.jpg	train	61	76	185	296	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Geo_Striped_Cardigan/img_00000019.jpg	test	68	57	176	218	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Geo_Striped_Knit_Cardigan/img_00000015.jpg	val	1	30	200	200	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo_Striped_Knit_Cardigan/img_00000022.jpg	train	33	60	153	246	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo_Striped_Knit_Cardigan/img_00000025.jpg	train	109	41	205	248	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000003.jpg	val	42	41	155	165	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000008.jpg	train	32	71	182	272	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000010.jpg	test	40	65	179	234	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000010.jpg	test	40	65	179	234	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000010.jpg	test	40	65	179	234	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Geo-Patterned_Lace_Fringe_Cardigan/img_00000029.jpg	train	49	66	287	296	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Geo-Striped_Baja_Hoodie/img_00000008.jpg	train	31	66	169	210	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Geo-Striped_Baja_Hoodie/img_00000008.jpg	train	31	66	169	210	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Get_Cray_Muscle_Tee/img_00000047.jpg	train	64	49	166	264	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Giraffe_Print_Sweater/img_00000006.jpg	train	63	12	248	283	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Giraffe_Print_Sweater/img_00000024.jpg	train	1	119	136	300	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Give_Up_Shopping_Muscle_Tee/img_00000022.jpg	train	46	79	160	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Give_Up_Shopping_Muscle_Tee/img_00000022.jpg	train	46	79	160	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Give_Up_Shopping_Muscle_Tee/img_00000022.jpg	train	46	79	160	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Good_Girls_Muscle_Tee/img_00000015.jpg	test	77	40	171	148	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Gorgeous_10_Graphic_Tee/img_00000025.jpg	train	20	40	162	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Grateful_Dead_Muscle_Tee/img_00000038.jpg	train	93	50	195	197	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Grunge_Graphic_Tee/img_00000008.jpg	train	1	7	220	218	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Grunge_Graphic_Tee/img_00000018.jpg	train	1	27	101	147	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Grunge_Graphic_Tee/img_00000018.jpg	train	1	27	101	147	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Grunge_Graphic_Tee/img_00000021.jpg	val	44	59	172	182	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Grunge_Graphic_Tee/img_00000039.jpg	train	39	48	154	155	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Guns_N_Roses_Muscle_Tee/img_00000028.jpg	train	62	79	136	159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Guns_N_Roses_Muscle_Tee/img_00000043.jpg	train	51	72	232	283	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Guns_N_Roses_Muscle_Tee/img_00000043.jpg	train	51	72	232	283	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Baroque_Print_Tee/img_00000011.jpg	train	58	19	239	237	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Baroque_Print_Tee/img_00000011.jpg	train	58	19	239	237	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Baroque_Print_Tee/img_00000040.jpg	train	43	64	173	235	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Happiness_Graphic_Tee/img_00000031.jpg	train	1	28	196	276	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Happiness_Graphic_Tee/img_00000031.jpg	train	1	28	196	276	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000010.jpg	train	26	80	210	174	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000010.jpg	train	26	80	210	174	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000024.jpg	train	57	72	151	189	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000026.jpg	train	72	70	142	147	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000030.jpg	test	25	88	200	241	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000037.jpg	train	50	64	135	118	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000039.jpg	val	59	102	166	281	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000041.jpg	train	27	96	200	198	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000043.jpg	train	29	123	243	255	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000043.jpg	train	29	123	243	255	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Baroque-Embroidered_Crop_Top/img_00000045.jpg	train	84	49	132	94	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
img/Haute_Nights_Tee/img_00000001.jpg	val	38	19	166	174	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Haute_Nights_Tee/img_00000019.jpg	train	12	14	300	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Haute_Nights_Tee/img_00000019.jpg	train	12	14	300	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Haute_Nights_Tee/img_00000026.jpg	train	25	61	138	150	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Haute_Nights_Tee/img_00000026.jpg	train	25	61	138	150	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Haute_Nights_Tee/img_00000026.jpg	train	25	61	138	150	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Haute_Nights_Tee/img_00000029.jpg	train	1	5	246	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Haute_Nights_Tee/img_00000030.jpg	train	1	18	300	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Baroque-Patterned_Lace_Top/img_00000001.jpg	train	23	91	181	263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Baroque-Patterned_Lace_Top/img_00000004.jpg	train	37	77	300	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Heart_Muscle_Tee/img_00000054.jpg	train	18	76	148	253	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Heart_Print_Boxy_Tee/img_00000003.jpg	train	42	81	199	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Heart_Print_Boxy_Tee/img_00000021.jpg	val	74	61	156	123	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heart_Print_Boxy_Tee/img_00000021.jpg	val	74	61	156	123	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heart_Print_Boxy_Tee/img_00000021.jpg	val	74	61	156	123	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heart_Print_Boxy_Tee/img_00000021.jpg	val	74	61	156	123	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heart_Print_Cardigan/img_00000048.jpg	test	122	32	199	154	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000005.jpg	train	47	62	165	225	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000005.jpg	train	47	62	165	225	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000008.jpg	train	23	65	196	287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Heathered_Baseball_Stripe_Tee/img_00000008.jpg	train	23	65	196	287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Heathered_Baseball_Stripe_Tee/img_00000008.jpg	train	23	65	196	287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Heathered_Baseball_Stripe_Tee/img_00000008.jpg	train	23	65	196	287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/Heathered_Baseball_Stripe_Tee/img_00000010.jpg	val	29	28	172	243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000010.jpg	val	29	28	172	243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000011.jpg	test	61	71	206	227	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000011.jpg	test	61	71	206	227	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000012.jpg	train	20	80	177	245	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000016.jpg	train	26	52	178	250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000019.jpg	train	30	73	166	248	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000019.jpg	train	30	73	166	248	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000019.jpg	train	30	73	166	248	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000022.jpg	train	68	53	140	163	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000023.jpg	train	59	39	148	158	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000024.jpg	train	1	16	200	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Stripe_Tee/img_00000029.jpg	test	39	56	160	199	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000003.jpg	train	13	22	191	240	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000004.jpg	test	4	1	293	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000010.jpg	train	1	57	229	237	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000010.jpg	train	1	57	229	237	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000011.jpg	train	26	72	199	269	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000012.jpg	train	9	83	173	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000014.jpg	train	29	1	269	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000014.jpg	train	29	1	269	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000016.jpg	train	15	72	200	292	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000017.jpg	test	36	33	262	249	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000024.jpg	train	15	1	283	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000026.jpg	train	43	8	137	122	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000027.jpg	val	30	1	144	129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000029.jpg	train	16	1	276	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000030.jpg	train	72	50	152	159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000030.jpg	train	72	50	152	159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000030.jpg	train	72	50	152	159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000030.jpg	train	72	50	152	159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000041.jpg	train	4	6	196	250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000041.jpg	train	4	6	196	250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000041.jpg	train	4	6	196	250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000043.jpg	test	11	72	184	258	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000044.jpg	train	1	103	192	299	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Baseball_Tee/img_00000044.jpg	train	1	103	192	299	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Box_Pleat_Tee/img_00000002.jpg	train	59	54	166	192	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Box_Pleat_Tee/img_00000002.jpg	train	59	54	166	192	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Heathered_Box_Pleat_Tee/img_00000007.jpg	train	31	111	223	300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
