image_name	evaluation_status	x_1	y_1	x_2	y_2	attribute5_163	attribute5_578	attribute5_693	attribute5_706	attribute5_761	attribute5_782	attribute5_824	attribute5_893
img/Control_Sector_Reversible_Mesh_Tank/img_00000019.jpg	train	52	61	155	250	0	0	0	0	1	0	0	0
img/Cool_Shirt_Day_Tee/img_00000026.jpg	test	1	1	244	300	0	1	0	0	0	0	0	0
img/Corduroy_Hooded_Parka/img_00000008.jpg	train	68	62	246	275	0	0	0	0	0	0	1	0
img/Corduroy_Hooded_Parka/img_00000008.jpg	train	68	62	246	275	0	0	0	0	0	0	1	0
img/Corduroy_Hooded_Parka/img_00000021.jpg	train	1	74	245	300	0	0	0	0	0	0	1	0
img/Corduroy_Hooded_Parka/img_00000021.jpg	train	1	74	245	300	0	0	0	0	0	0	1	0
img/Corduroy_Hooded_Parka/img_00000047.jpg	val	187	128	300	201	0	0	0	0	0	0	1	0
img/Corduroy_Hooded_Parka/img_00000047.jpg	val	187	128	300	201	0	0	0	0	0	0	1	0
img/Corduroy_Hooded_Parka/img_00000068.jpg	train	154	26	300	204	0	0	0	0	1	0	0	0
img/Corduroy_Hooded_Parka/img_00000075.jpg	train	24	27	286	300	1	0	0	0	0	0	0	0
img/Corn_Crop_Ringer_Tee/img_00000025.jpg	test	51	47	196	210	0	1	0	0	0	0	0	0
img/Cotton_Modal-Blend_Tank/img_00000035.jpg	test	1	91	204	300	0	0	0	0	1	0	0	0
img/Cotton_V-Neck_Tee/img_00000018.jpg	train	74	80	224	237	1	0	0	0	0	0	0	0
img/Cotton_V-Neck_Tee/img_00000020.jpg	val	52	80	147	178	0	0	0	1	0	0	0	0
img/Cotton_V-Neck_Tee/img_00000023.jpg	train	87	95	229	226	1	0	0	0	0	0	0	0
img/Cotton-Blend_Henley/img_00000005.jpg	train	81	47	182	165	0	0	0	0	0	0	1	0
img/Cotton-Blend_Henley/img_00000023.jpg	train	1	17	169	228	0	0	0	0	1	0	0	0
img/Cotton-Blend_Henley/img_00000041.jpg	train	5	5	170	200	0	0	0	0	1	0	0	0
img/Cotton-Blend_Henley/img_00000041.jpg	train	5	5	170	200	0	0	0	0	1	0	0	0
img/Cowgirl_Distressed_Pocket_Tee/img_00000026.jpg	test	83	71	142	133	0	0	0	0	0	0	0	1
img/Cowgirl_Distressed_Pocket_Tee/img_00000030.jpg	test	19	77	179	242	0	0	0	0	1	0	0	0
img/Abstract_Print_Woven_Cardigan/img_00000017.jpg	train	45	62	139	218	0	0	0	0	0	1	0	0
img/Abstract_Print_Woven_Cardigan/img_00000017.jpg	train	45	62	139	218	0	0	0	0	0	1	0	0
img/Cowl_Neck_Fisherman_Sweater/img_00000024.jpg	train	19	71	177	272	0	1	0	0	0	0	0	0
img/Cowl_Neck_Sweater/img_00000011.jpg	train	56	78	174	251	0	1	0	0	0	0	0	0
img/Cowl_Neck_Sweater/img_00000050.jpg	test	1	53	148	244	0	1	0	0	0	0	0	0
img/Cowl_Neck_Sweater/img_00000053.jpg	train	44	77	207	278	0	0	0	0	0	0	1	0
img/Cowl_Neck_Sweater/img_00000053.jpg	train	44	77	207	278	0	0	0	0	0	0	1	0
img/Cowl_Neck_Sweater/img_00000053.jpg	train	44	77	207	278	0	0	0	0	0	0	1	0
img/Cowl_Neck_Tunic_Sweater/img_00000012.jpg	train	95	54	247	297	0	0	0	1	0	0	0	0
img/Cowl_Neck_Tunic_Sweater/img_00000012.jpg	train	95	54	247	297	0	0	0	1	0	0	0	0
img/Cowl_Neck_Tunic_Sweater/img_00000016.jpg	val	56	15	248	300	0	0	0	1	0	0	0	0
img/Cozy_Abstract_Cardigan/img_00000024.jpg	train	76	67	230	268	0	0	0	0	1	0	0	0
img/Cozy_Abstract_Cardigan/img_00000038.jpg	train	6	43	104	247	0	0	0	0	1	0	0	0
img/Cozy_Abstract_Cardigan/img_00000038.jpg	train	6	43	104	247	0	0	0	0	1	0	0	0
img/Abstract_Print-Sleeved_Tee/img_00000004.jpg	train	1	6	225	300	0	0	0	0	0	0	0	1
img/Abstract_Print-Sleeved_Tee/img_00000004.jpg	train	1	6	225	300	0	0	0	0	0	0	0	1
img/Abstract_Print-Sleeved_Tee/img_00000018.jpg	train	1	11	300	300	0	0	0	0	0	0	1	0
img/Abstract_Print-Sleeved_Tee/img_00000022.jpg	train	8	68	193	281	0	0	0	0	0	0	0	1
img/Crew_Neck_Tee/img_00000018.jpg	train	1	29	215	296	1	0	0	0	0	0	0	0
img/Crew_Neck_Tee/img_00000047.jpg	train	30	5	260	292	0	0	0	1	0	0	0	0
img/Crisp_Woven_Suit_Jacket/img_00000005.jpg	val	194	40	272	159	0	0	0	0	1	0	0	0
img/Crisp_Woven_Suit_Jacket/img_00000039.jpg	test	78	65	200	239	0	0	0	0	1	0	0	0
img/Crisp_Woven_Suit_Jacket/img_00000048.jpg	train	35	72	127	168	1	0	0	0	0	0	0	0
img/Crisscross_Cutout_Back_Tee/img_00000015.jpg	train	55	43	128	184	0	0	1	0	0	0	0	0
img/Crisscross_Cutout_Back_Tee/img_00000015.jpg	train	55	43	128	184	0	0	1	0	0	0	0	0
img/Abstract_Satin-Front_Top/img_00000013.jpg	train	8	9	188	250	0	1	0	0	0	0	0	0
img/Abstract_Satin-Front_Top/img_00000013.jpg	train	8	9	188	250	0	1	0	0	0	0	0	0
img/Crisscross-Back_Striped_Tee/img_00000030.jpg	test	83	92	160	258	0	0	0	1	0	0	0	0
img/Crisscross-Back_Striped_Tee/img_00000030.jpg	test	83	92	160	258	0	0	0	1	0	0	0	0
img/Crisscross-Back_Striped_Tee/img_00000030.jpg	test	83	92	160	258	0	0	0	1	0	0	0	0
img/Crochet_Cover-Up_Tank/img_00000046.jpg	test	28	27	141	300	0	0	0	0	0	0	0	1
img/Crochet_Fringe_Tank/img_00000017.jpg	test	63	73	164	206	0	0	0	1	0	0	0	0
img/Crochet_Fringe_Tank/img_00000043.jpg	train	64	1	243	273	0	0	0	0	0	0	0	1
img/Crochet_Lace_Tee/img_00000041.jpg	val	45	58	203	298	0	0	0	0	0	0	0	1
img/Crochet_Lace_Tee/img_00000064.jpg	train	148	23	300	207	0	0	0	0	0	0	1	0
img/Crochet_Lace_Tee/img_00000064.jpg	train	148	23	300	207	0	0	0	0	0	0	1	0
img/Crochet_Lace_Tee/img_00000067.jpg	train	48	85	190	247	0	0	0	0	1	0	0	0
img/Crochet_Lace-Trimmed_Sweater/img_00000045.jpg	train	222	34	300	112	0	0	0	0	1	0	0	0
img/Crochet_Mesh_Tank/img_00000011.jpg	train	1	1	300	200	0	0	0	0	0	0	0	1
img/Crochet_Mesh_Tank/img_00000041.jpg	train	1	1	214	170	0	0	0	0	0	0	0	1
img/Crochet_Mesh_Tank/img_00000041.jpg	train	1	1	214	170	0	0	0	0	0	0	0	1
img/Crochet_Mesh_Tank/img_00000058.jpg	test	18	105	109	230	0	0	0	0	0	0	0	1
img/Crochet_Paisley_Woven_Tank/img_00000035.jpg	train	56	61	174	244	0	0	0	0	0	0	1	0
img/Crochet_Paisley_Woven_Tank/img_00000035.jpg	train	56	61	174	244	0	0	0	0	0	0	1	0
img/Abstract_Southwestern_Print_Cardigan/img_00000009.jpg	train	52	23	210	280	0	1	0	0	0	0	0	0
img/Abstract_Southwestern_Print_Cardigan/img_00000021.jpg	train	24	68	175	274	0	0	0	1	0	0	0	0
img/Crochet-Back_Tank/img_00000005.jpg	train	37	72	164	288	0	0	0	0	1	0	0	0
img/Crochet-Back_Tank/img_00000009.jpg	val	35	26	184	267	0	0	0	0	1	0	0	0
img/Crochet-Back_Tank/img_00000009.jpg	val	35	26	184	267	0	0	0	0	1	0	0	0
img/Crochet-Back_Tank/img_00000021.jpg	train	30	66	168	300	0	1	0	0	0	0	0	0
img/Crochet-Back_Tank/img_00000040.jpg	train	57	74	163	247	0	1	0	0	0	0	0	0
img/ACDC_Graphic_Tee/img_00000049.jpg	train	38	69	158	253	0	0	0	0	1	0	0	0
img/ACDC_Graphic_Tee/img_00000049.jpg	train	38	69	158	253	0	0	0	0	1	0	0	0
img/Crochet-Paneled_Sweater/img_00000011.jpg	train	97	65	117	222	0	0	0	1	0	0	0	0
img/Crochet-Trimmed_Batwing_Cardigan/img_00000026.jpg	val	56	70	194	289	0	0	0	1	0	0	0	0
img/Crochet-Trimmed_Muscle_Tee/img_00000015.jpg	train	13	59	152	300	0	0	0	0	0	1	0	0
img/Crochet-Trimmed_Romantique_Graphic_Tank/img_00000019.jpg	train	15	73	178	293	0	1	0	0	0	0	0	0
img/Crochet-Trimmed_Romantique_Graphic_Tank/img_00000019.jpg	train	15	73	178	293	0	1	0	0	0	0	0	0
img/Abstract_Stripe_Smocked_Top/img_00000042.jpg	train	67	74	240	247	0	0	0	0	0	0	1	0
img/Crochet-Trimmed_Sweater/img_00000055.jpg	val	82	46	167	213	0	0	0	0	0	0	1	0
img/Abstract_Stripe_Top/img_00000031.jpg	train	50	44	182	234	0	0	0	0	0	0	1	0
img/Abstract_Stripe_Top/img_00000031.jpg	train	50	44	182	234	0	0	0	0	0	0	1	0
img/ASPCA_Happy_Face_Hoodie/img_00000003.jpg	train	71	80	243	274	0	0	0	1	0	0	0	0
img/ASPCA_Happy_Face_Hoodie/img_00000010.jpg	train	79	55	131	143	0	0	1	0	0	0	0	0
img/Abstract_Striped_Muscle_Tee/img_00000021.jpg	test	47	65	155	274	0	0	0	0	0	0	0	1
img/Crocheted_Southwestern_Print_Tank/img_00000003.jpg	train	83	40	141	130	0	1	0	0	0	0	0	0
img/Crocheted_Southwestern_Print_Tank/img_00000019.jpg	train	52	64	141	226	0	1	0	0	0	0	0	0
img/Crocheted_Tank/img_00000015.jpg	train	1	1	250	224	0	0	0	0	0	0	0	1
img/Abstract_Striped_Top/img_00000005.jpg	test	65	68	235	272	0	0	0	0	0	0	0	1
img/Abstract_Striped_Top/img_00000005.jpg	test	65	68	235	272	0	0	0	0	0	0	0	1
img/Abstract_Striped_Top/img_00000013.jpg	train	29	25	96	120	0	0	1	0	0	0	0	0
img/Abstract_Striped_Top/img_00000013.jpg	train	29	25	96	120	0	0	1	0	0	0	0	0
img/Abstract_Striped_Top/img_00000013.jpg	train	29	25	96	120	0	0	1	0	0	0	0	0
img/Abstract_Striped_Top/img_00000016.jpg	train	15	78	187	239	0	0	0	0	0	0	1	0
img/Abstract_Striped_Top/img_00000016.jpg	train	15	78	187	239	0	0	0	0	0	0	1	0
img/Cropped_Double-Racer_Tank/img_00000043.jpg	train	56	67	147	190	0	0	0	0	0	0	0	1
img/Cropped_Faux_Fur_Jacket/img_00000003.jpg	train	57	58	200	268	0	0	0	1	0	0	0	0
img/Cropped_Faux_Fur_Jacket/img_00000056.jpg	val	35	67	235	232	0	0	0	0	0	0	1	0
img/Cropped_Faux_Fur_Jacket/img_00000061.jpg	train	3	20	270	298	0	0	1	0	0	0	0	0
img/Cropped_Faux_Fur_Jacket/img_00000086.jpg	train	66	42	161	166	0	0	0	1	0	0	0	0
img/Cropped_Faux_Fur_Jacket/img_00000091.jpg	train	201	35	274	120	0	0	1	0	0	0	0	0
img/Cropped_Faux_Fur_Jacket/img_00000091.jpg	train	201	35	274	120	0	0	1	0	0	0	0	0
img/Cropped_Knit_Sweater/img_00000059.jpg	train	179	15	270	211	0	0	0	0	0	0	0	1
img/Cropped_Knit_Sweater/img_00000064.jpg	train	53	73	190	269	0	0	1	0	0	0	0	0
img/Cropped_Knit_Sweater/img_00000064.jpg	train	53	73	190	269	0	0	1	0	0	0	0	0
img/Cropped_Mock_Neck_Sweater/img_00000013.jpg	val	1	54	120	232	0	0	0	0	1	0	0	0
img/Cropped_Ribbed_Knit_Turtleneck/img_00000012.jpg	val	1	58	193	300	0	0	1	0	0	0	0	0
img/Cropped_Ribbed_Knit_Turtleneck/img_00000026.jpg	train	30	40	86	161	1	0	0	0	0	0	0	0
img/Cropped_Ribbed_Knit_Turtleneck/img_00000036.jpg	train	1	77	225	300	0	0	0	0	0	0	1	0
img/Cropped_Ribbed_Knit_Turtleneck/img_00000036.jpg	train	1	77	225	300	0	0	0	0	0	0	1	0
img/Cropped_Ribbed_Knit_Turtleneck/img_00000053.jpg	train	110	91	216	197	0	0	0	1	0	0	0	0
img/Crossback_Knit_Tank/img_00000017.jpg	val	56	57	150	248	0	0	0	0	1	0	0	0
img/Crossback_Knit_Tank/img_00000017.jpg	val	56	57	150	248	0	0	0	0	1	0	0	0
img/Crossback_Knit_Tank/img_00000039.jpg	train	53	52	113	284	0	0	0	0	1	0	0	0
img/Crossback_Knit_Tank/img_00000045.jpg	train	101	72	201	215	0	1	0	0	0	0	0	0
img/Crossback_Knit_Tank/img_00000045.jpg	train	101	72	201	215	0	1	0	0	0	0	0	0
img/Crossback_Knit_Tank/img_00000049.jpg	train	77	82	195	300	0	0	0	0	1	0	0	0
img/Abstract_Tile_Ladder-Back_Top/img_00000019.jpg	train	1	73	211	257	0	0	0	0	0	0	1	0
img/Abstract_Tile_Ladder-Back_Top/img_00000022.jpg	train	94	67	131	285	0	0	0	0	0	0	1	0
img/Abstract_Tile_Ladder-Back_Top/img_00000027.jpg	train	71	78	135	260	0	0	0	0	0	0	1	0
img/Abstract_Tile_Ladder-Back_Top/img_00000027.jpg	train	71	78	135	260	0	0	0	0	0	0	1	0
img/Abstract_Tile_Ladder-Back_Top/img_00000031.jpg	val	34	67	190	252	0	0	0	0	0	0	0	1
img/Abstract_Tile_Ladder-Back_Top/img_00000034.jpg	train	53	73	155	231	0	0	0	0	0	0	1	0
img/Abstract_Tile_Ladder-Back_Top/img_00000034.jpg	train	53	73	155	231	0	0	0	0	0	0	1	0
img/Cuddled_Up_Boucl&eacute;_Cardigan/img_00000005.jpg	train	17	91	138	220	1	0	0	0	0	0	0	0
img/Cuddled_Up_Boucl&eacute;_Cardigan/img_00000008.jpg	test	15	68	196	222	0	0	0	0	0	1	0	0
img/Cuddled_Up_Boucl&eacute;_Cardigan/img_00000008.jpg	test	15	68	196	222	0	0	0	0	0	1	0	0
img/Cuddled_Up_Boucl&eacute;_Cardigan/img_00000008.jpg	test	15	68	196	222	0	0	0	0	0	1	0	0
img/Abstract_Tile_Print_Cropped_Top/img_00000004.jpg	train	1	55	85	176	0	0	0	0	1	0	0	0
img/Abstract_Tile_Print_Cropped_Top/img_00000010.jpg	train	59	84	143	178	0	0	0	0	0	0	0	1
img/Cuffed_Longline_Tee/img_00000017.jpg	train	42	81	188	287	0	0	0	0	1	0	0	0
img/Cuffed_Longline_Tee/img_00000043.jpg	train	51	64	188	296	0	0	0	0	1	0	0	0
img/Cuffed_Longline_Tee/img_00000043.jpg	train	51	64	188	296	0	0	0	0	1	0	0	0
img/Cuffed_Raglan_Tee/img_00000004.jpg	test	41	74	177	280	1	0	0	0	0	0	0	0
img/Cuffed_Raglan_Tee/img_00000007.jpg	train	14	90	199	300	0	0	0	0	0	0	1	0
img/Cuffed_Raglan_Tee/img_00000007.jpg	train	14	90	199	300	0	0	0	0	0	0	1	0
img/Cuffed_Raglan_Tee/img_00000016.jpg	train	10	46	299	286	0	0	0	1	0	0	0	0
img/Cuffed_Raglan_Tee/img_00000016.jpg	train	10	46	299	286	0	0	0	1	0	0	0	0
img/Cuffed_Raglan_Tee/img_00000027.jpg	train	39	121	214	274	0	0	0	1	0	0	0	0
img/Cuffed_Raglan_Tee/img_00000035.jpg	train	31	127	158	241	0	0	0	1	0	0	0	0
img/Cuffed_Raglan_Tee/img_00000039.jpg	val	9	81	203	300	0	0	0	0	0	0	1	0
img/Cuffed-Sleeve_Heathered_Tee/img_00000004.jpg	test	67	73	219	274	0	1	0	0	0	0	0	0
img/Cuffed-Sleeve_Heathered_Tee/img_00000006.jpg	train	41	76	178	233	0	1	0	0	0	0	0	0
img/Cuffed-Sleeve_Heathered_Tee/img_00000007.jpg	train	36	89	182	231	1	0	0	0	0	0	0	0
img/Cuffed-Sleeve_Linen_Tee/img_00000041.jpg	val	44	72	159	228	0	0	0	0	0	1	0	0
img/Cuffed-Sleeve_Linen_Tee/img_00000041.jpg	val	44	72	159	228	0	0	0	0	0	1	0	0
img/Cuffed-Sleeve_Pocket_Tee/img_00000037.jpg	train	142	70	251	146	0	0	0	0	1	0	0	0
img/Curved_Hem_Racerback_Tank/img_00000035.jpg	train	93	39	187	257	0	0	0	1	0	0	0	0
img/Curved_Hem_Racerback_Tank/img_00000037.jpg	train	46	18	202	250	0	0	0	1	0	0	0	0
img/Curved_Hem_Raglan_Tee/img_00000006.jpg	train	22	66	188	283	0	0	0	0	1	0	0	0
img/Curved_Hem_Raglan_Tee/img_00000032.jpg	train	72	58	240	270	0	0	0	0	0	1	0	0
img/Curved_Hem_Raglan_Tee/img_00000032.jpg	train	72	58	240	270	0	0	0	0	0	1	0	0
img/Curved_Hem_Raglan_Tee/img_00000047.jpg	val	74	54	232	270	0	0	0	0	0	1	0	0
img/Curved_Hem_Ribbed_Tank/img_00000014.jpg	train	41	33	132	103	0	0	0	1	0	0	0	0
img/Curved_Hem_Ribbed_Tank/img_00000014.jpg	train	41	33	132	103	0	0	0	1	0	0	0	0
img/Cutout_Back_Striped_Sweater/img_00000004.jpg	val	94	67	233	280	0	1	0	0	0	0	0	0
img/Cutout_Back_Striped_Sweater/img_00000006.jpg	train	73	71	203	228	0	1	0	0	0	0	0	0
img/Cutout_Back_Striped_Sweater/img_00000006.jpg	train	73	71	203	228	0	1	0	0	0	0	0	0
img/Cutout_Back_Striped_Sweater/img_00000041.jpg	train	62	71	140	148	0	0	0	0	1	0	0	0
img/Cutout_Back_Tank/img_00000013.jpg	val	197	45	275	156	0	1	0	0	0	0	0	0
img/Cutout_Back_Tank/img_00000024.jpg	train	36	52	139	231	0	0	0	1	0	0	0	0
img/ASPCA_Urban_Myth_Tee/img_00000002.jpg	test	41	87	186	258	0	0	0	0	0	0	1	0
img/ASPCA_Urban_Myth_Tee/img_00000002.jpg	test	41	87	186	258	0	0	0	0	0	0	1	0
img/Abstract_Tribal_Print_Tank/img_00000008.jpg	train	37	66	167	284	0	1	0	0	0	0	0	0
img/Abstract_Tribal_Print_Tank/img_00000029.jpg	train	53	77	153	235	0	0	0	0	1	0	0	0
img/Cutout_Muscle_Tee/img_00000021.jpg	train	47	26	199	253	0	0	0	0	0	1	0	0
img/Cutout_Muscle_Tee/img_00000021.jpg	train	47	26	199	253	0	0	0	0	0	1	0	0
img/Cutout_Muscle_Tee/img_00000021.jpg	train	47	26	199	253	0	0	0	0	0	1	0	0
img/Cutout_Muscle_Tee/img_00000045.jpg	train	39	65	141	239	0	0	0	1	0	0	0	0
img/Abstract_Watercolor_Floral_Jacket/img_00000013.jpg	train	23	71	202	275	0	0	0	0	0	0	1	0
img/Abstract_Watercolor_Floral_Jacket/img_00000018.jpg	train	40	53	200	263	0	0	0	0	0	0	1	0
img/Abstract_Watercolor_Floral_Jacket/img_00000022.jpg	train	14	59	192	277	0	0	0	0	0	0	1	0
img/DARE_Muscle_Tee/img_00000014.jpg	val	1	1	300	300	0	1	0	0	0	0	0	0
img/DARE_Muscle_Tee/img_00000048.jpg	train	27	77	170	267	1	0	0	0	0	0	0	0
img/Daisy_Crochet_Cardigan/img_00000015.jpg	train	57	96	188	259	0	0	0	0	1	0	0	0
img/Daisy_Crochet_Cardigan/img_00000016.jpg	val	111	48	300	211	0	0	0	0	0	0	1	0
img/Daisy_Crochet_Cardigan/img_00000052.jpg	train	84	92	222	293	0	0	0	0	0	0	0	1
img/Dallas_Denim_Jacket/img_00000039.jpg	train	69	96	153	287	0	0	1	0	0	0	0	0
img/Abstract_Zippered_Crop_Top/img_00000032.jpg	train	33	132	257	251	0	0	1	0	0	0	0	0
img/Abstract_Zippered_Crop_Top/img_00000044.jpg	train	48	49	172	287	0	0	1	0	0	0	0	0
img/Abstract_Zippered_Crop_Top/img_00000044.jpg	train	48	49	172	287	0	0	1	0	0	0	0	0
img/Deep_V-Neck_Sweater/img_00000020.jpg	train	47	67	147	166	0	0	0	0	1	0	0	0
img/Definition_of_Love_Tee/img_00000010.jpg	train	1	41	186	221	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000010.jpg	train	1	41	186	221	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000011.jpg	test	18	2	282	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000011.jpg	test	18	2	282	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000013.jpg	train	2	1	300	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000015.jpg	train	1	12	265	291	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000017.jpg	test	1	10	205	299	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000020.jpg	val	20	1	285	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000029.jpg	test	47	45	150	117	0	0	0	0	1	0	0	0
img/Definition_of_Love_Tee/img_00000037.jpg	val	1	69	169	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000045.jpg	train	20	1	289	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000045.jpg	train	20	1	289	300	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000047.jpg	train	4	1	100	127	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000047.jpg	train	4	1	100	127	0	1	0	0	0	0	0	0
img/Definition_of_Love_Tee/img_00000048.jpg	train	1	1	300	300	0	1	0	0	0	0	0	0
img/Denim_Hoodie_Jacket/img_00000088.jpg	test	57	54	151	134	1	0	0	0	0	0	0	0
img/Desert_Trim_Bomber_Jacket/img_00000037.jpg	val	5	81	184	283	0	0	0	0	1	0	0	0
img/Designer_Bags_Graphic_Tee/img_00000025.jpg	val	19	5	265	297	0	1	0	0	0	0	0	0
img/Destroyed_Linen_Tee/img_00000053.jpg	train	58	56	252	300	0	0	1	0	0	0	0	0
img/Diamond_Open-Knit_Cardigan/img_00000005.jpg	train	1	9	261	300	0	0	0	0	0	0	1	0
img/Diamond_Open-Knit_Cardigan/img_00000005.jpg	train	1	9	261	300	0	0	0	0	0	0	1	0
img/Diamond_Open-Knit_Cardigan/img_00000005.jpg	train	1	9	261	300	0	0	0	0	0	0	1	0
img/Diamond_Open-Knit_Cardigan/img_00000028.jpg	test	34	39	266	300	0	0	0	0	0	0	1	0
img/Diamond_Open-Knit_Cardigan/img_00000028.jpg	test	34	39	266	300	0	0	0	0	0	0	1	0
img/Diamond_Open-Knit_Cardigan/img_00000031.jpg	train	20	76	206	259	0	0	0	1	0	0	0	0
img/Diamond_Open-Knit_Cardigan/img_00000049.jpg	test	32	61	229	300	0	0	0	0	1	0	0	0
img/Diamond_Open-Knit_Cardigan/img_00000049.jpg	test	32	61	229	300	0	0	0	0	1	0	0	0
img/Diamond_Pattern_Cardigan/img_00000033.jpg	train	14	19	286	295	0	0	0	0	1	0	0	0
img/Diamond_Pattern_Cardigan/img_00000068.jpg	train	6	47	222	300	0	0	0	1	0	0	0	0
img/Diamond_Patterned_Cardigan/img_00000002.jpg	train	1	51	123	158	0	0	0	0	1	0	0	0
img/Diamond_Patterned_Cardigan/img_00000014.jpg	train	45	59	285	292	0	0	0	0	0	0	1	0
img/Diamond_Patterned_Cardigan/img_00000016.jpg	train	1	25	225	292	0	0	0	0	1	0	0	0
img/Diamond_Print_Chiffon_Cardigan/img_00000036.jpg	train	1	44	169	287	0	0	0	0	0	0	0	1
img/Diamond_Print_Chiffon_Cardigan/img_00000040.jpg	train	8	78	129	191	0	0	0	1	0	0	0	0
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000007.jpg	train	15	99	204	296	1	0	0	0	0	0	0	0
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000018.jpg	train	8	85	180	196	0	0	0	0	0	0	0	1
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000018.jpg	train	8	85	180	196	0	0	0	0	0	0	0	1
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000018.jpg	train	8	85	180	196	0	0	0	0	0	0	0	1
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000029.jpg	train	69	73	225	278	0	0	0	0	0	0	1	0
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000029.jpg	train	69	73	225	278	0	0	0	0	0	0	1	0
img/Abstract-Plaid_Ruffled_Bell_Sleeve_Top/img_00000037.jpg	test	1	53	139	202	0	0	0	1	0	0	0	0
img/Diamond_Print_Pocket_Tank/img_00000021.jpg	train	52	45	155	195	0	0	0	0	1	0	0	0
img/Diamond_Print_Pocket_Tank/img_00000031.jpg	train	42	50	140	208	0	0	0	0	1	0	0	0
img/Diamond_Tapestry_Print_Tee/img_00000016.jpg	train	25	67	195	242	0	0	0	0	1	0	0	0
img/Diamond-Knit_Sweater/img_00000004.jpg	val	49	45	265	300	0	0	0	0	1	0	0	0
img/Diamond-Knit_Sweater/img_00000004.jpg	val	49	45	265	300	0	0	0	0	1	0	0	0
img/Diamond-Knit_Sweater/img_00000020.jpg	train	1	33	212	300	0	0	0	1	0	0	0	0
img/Diamond-Knit_Sweater/img_00000043.jpg	test	1	19	150	273	0	0	0	1	0	0	0	0
img/Abstract-Quilted_Drawstring_Hoodie/img_00000039.jpg	train	8	65	174	285	0	0	0	0	0	0	0	1
img/Different_Tee/img_00000042.jpg	test	225	31	285	81	0	0	0	0	1	0	0	0
img/Abstract-Stripe_Fuzzy_Sweater/img_00000002.jpg	train	15	68	187	278	0	1	0	0	0	0	0	0
img/Abstract-Stripe_Fuzzy_Sweater/img_00000013.jpg	test	41	58	183	271	0	0	0	1	0	0	0	0
img/Abstract-Stripe_Fuzzy_Sweater/img_00000015.jpg	train	36	59	163	219	0	1	0	0	0	0	0	0
img/Abstract-Stripe_Fuzzy_Sweater/img_00000025.jpg	train	46	62	140	176	0	0	0	1	0	0	0	0
img/Dip-Dye_Sweater/img_00000039.jpg	test	12	76	155	211	0	0	0	1	0	0	0	0
img/Dip-Dye_Tank/img_00000066.jpg	train	28	2	162	224	0	1	0	0	0	0	0	0
img/Dip-Dyed_Sweater_Tank/img_00000009.jpg	train	98	28	254	250	0	0	0	0	0	0	0	1
img/Dip-Dyed_Trapeze_Tee/img_00000002.jpg	train	26	87	192	259	0	0	0	0	0	0	0	1
img/Distressed_Crew_Neck_Tee/img_00000041.jpg	train	36	45	95	106	0	0	0	0	0	1	0	0
img/Distressed_Crew_Neck_Tee/img_00000054.jpg	train	51	58	173	187	1	0	0	0	0	0	0	0
img/Distressed_Denim_Jacket/img_00000067.jpg	val	91	109	300	296	0	0	1	0	0	0	0	0
img/Distressed_Dolman_Tee/img_00000018.jpg	train	50	26	206	212	0	1	0	0	0	0	0	0
img/Distressed_Dolman_Tee/img_00000043.jpg	val	214	78	284	158	0	0	0	1	0	0	0	0
img/Distressed_For_the_Road_Tee/img_00000033.jpg	train	37	76	171	195	0	0	1	0	0	0	0	0
img/Distressed_Ghostbusters_Muscle_Tank/img_00000032.jpg	test	40	76	158	262	0	1	0	0	0	0	0	0
img/Distressed_Longline_Striped_Tee/img_00000014.jpg	test	82	42	149	197	0	0	0	1	0	0	0	0
img/Distressed_Mickey_Muscle_Tee/img_00000014.jpg	test	65	66	165	208	0	1	0	0	0	0	0	0
img/Distressed_Muscle_Tee/img_00000003.jpg	train	114	45	196	139	0	0	0	0	1	0	0	0
img/Distressed_Muscle_Tee/img_00000007.jpg	train	20	81	144	300	0	0	0	0	0	1	0	0
img/Distressed_Muscle_Tee/img_00000008.jpg	test	40	85	149	300	0	0	1	0	0	0	0	0
img/Distressed_Muscle_Tee/img_00000008.jpg	test	40	85	149	300	0	0	1	0	0	0	0	0
