image_name	evaluation_status	x_1	y_1	x_2	y_2	attribute1_187	attribute1_366	attribute1_442	attribute1_566	attribute1_594	attribute1_731	attribute1_746	attribute1_884	attribute1_885
img/Star_Print_Tank/img_00000033.jpg	train	107	96	199	225	0	0	0	0	0	1	0	0	0
img/Star_Print_Tank/img_00000035.jpg	train	51	38	200	249	0	0	0	0	0	1	0	0	0
img/Star_Print_Tank/img_00000039.jpg	test	92	75	199	257	0	0	0	0	0	1	0	0	0
img/Star_Print_Tank/img_00000048.jpg	train	10	1	297	300	0	0	0	0	0	1	0	0	0
img/Star_Print_Tank/img_00000050.jpg	train	26	1	186	300	0	0	0	0	0	1	0	0	0
img/Star_Print_Tank/img_00000063.jpg	train	5	39	200	294	0	0	0	0	0	1	0	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000001.jpg	train	35	42	129	181	0	0	1	0	0	0	0	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000001.jpg	train	35	42	129	181	0	0	1	0	0	0	0	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000010.jpg	train	40	38	114	119	0	0	1	0	0	0	0	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000016.jpg	train	106	105	172	164	0	0	1	0	0	0	0	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000020.jpg	val	23	72	184	234	0	0	0	0	0	0	0	0	1
img/Star_Wars_Graphic_Boxy_Tee/img_00000020.jpg	val	23	72	184	234	0	0	0	0	0	0	0	0	1
img/Star_Wars_Graphic_Boxy_Tee/img_00000030.jpg	val	22	79	195	287	0	0	0	0	0	0	1	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000030.jpg	val	22	79	195	287	0	0	0	0	0	0	1	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000030.jpg	val	22	79	195	287	0	0	0	0	0	0	1	0	0
img/Star_Wars_Graphic_Boxy_Tee/img_00000031.jpg	train	64	82	210	218	0	0	1	0	0	0	0	0	0
img/Star-Spangled_Cropped_Tee/img_00000029.jpg	train	34	8	152	200	0	0	0	0	0	1	0	0	0
img/Star-Spangled_Cropped_Tee/img_00000029.jpg	train	34	8	152	200	0	0	0	0	0	1	0	0	0
img/Braided_Crew_Neck_Sweater/img_00000027.jpg	train	194	39	271	134	0	0	0	0	0	0	0	1	0
img/Braided_Racerback_Athletic_Tank/img_00000014.jpg	test	33	59	133	250	0	0	0	0	1	0	0	0	0
img/Braided_Racerback_Athletic_Tank/img_00000018.jpg	train	67	60	158	242	1	0	0	0	0	0	0	0	0
img/Braided_Racerback_Athletic_Tank/img_00000022.jpg	train	76	66	174	240	0	0	0	0	0	0	0	0	1
img/Braided_T-Back_Tank/img_00000022.jpg	train	13	1	205	296	0	0	0	0	0	0	0	0	1
img/Braided_T-Back_Tank/img_00000024.jpg	val	11	1	225	299	0	0	0	0	0	0	0	0	1
img/Braided_T-Back_Tank/img_00000044.jpg	train	1	1	174	276	0	0	0	0	0	0	0	0	1
img/Braided_T-Back_Tank/img_00000044.jpg	train	1	1	174	276	0	0	0	0	0	0	0	0	1
img/Stretch_Knit_Tank/img_00000035.jpg	test	71	66	177	288	0	0	0	0	1	0	0	0	0
img/Stretch_Knit_Tank/img_00000049.jpg	train	16	51	95	162	0	0	0	0	0	0	0	1	0
img/Stretch-Knit_Racerback_Tank/img_00000019.jpg	train	53	65	159	254	0	0	1	0	0	0	0	0	0
img/Stretch-Knit_Racerback_Tank/img_00000023.jpg	train	22	80	153	282	0	0	0	0	0	0	1	0	0
img/Stretch-Knit_Racerback_Tank/img_00000023.jpg	train	22	80	153	282	0	0	0	0	0	0	1	0	0
img/Stretch-Knit_Racerback_Tank/img_00000023.jpg	train	22	80	153	282	0	0	0	0	0	0	1	0	0
img/Stretch-Knit_Tee/img_00000041.jpg	train	18	90	210	279	0	0	1	0	0	0	0	0	0
img/Stripe_Burnout_Workout_Tank/img_00000001.jpg	train	54	68	152	259	0	0	0	0	0	0	0	1	0
img/Stripe_Burnout_Workout_Tank/img_00000002.jpg	val	59	56	151	274	0	0	0	0	0	0	0	1	0
img/Stripe_Burnout_Workout_Tank/img_00000010.jpg	train	36	66	130	271	0	0	0	0	0	0	0	1	0
img/Stripe_Burnout_Workout_Tank/img_00000012.jpg	test	62	67	170	247	0	0	0	0	0	0	0	1	0
img/Stripe_Burnout_Workout_Tank/img_00000027.jpg	test	97	68	167	300	0	0	0	0	0	0	0	1	0
img/Stripe_Fuzzy_Cardigan/img_00000003.jpg	train	52	63	226	262	0	0	0	0	0	0	0	0	1
img/Stripe_Fuzzy_Cardigan/img_00000011.jpg	train	34	54	197	282	0	0	0	0	0	0	0	1	0
img/Stripe_Fuzzy_Cardigan/img_00000012.jpg	train	1	35	79	196	0	0	0	0	0	0	0	0	1
img/Stripe_Fuzzy_Cardigan/img_00000014.jpg	train	27	65	169	292	0	0	0	0	0	0	0	0	1
img/Stripe_Fuzzy_Cardigan/img_00000015.jpg	train	30	93	144	227	0	0	0	0	0	0	0	1	0
img/Stripe_Fuzzy_Cardigan/img_00000021.jpg	train	42	16	191	280	0	0	0	0	0	0	0	1	0
img/Stripe_Fuzzy_Cardigan/img_00000028.jpg	train	1	18	300	300	0	0	0	0	0	0	0	0	1
img/Stripe_Fuzzy_Cardigan/img_00000028.jpg	train	1	18	300	300	0	0	0	0	0	0	0	0	1
img/Stripe_Fuzzy_Cardigan/img_00000029.jpg	train	114	47	208	130	0	0	0	0	0	0	0	1	0
img/Stripe_Fuzzy_Cardigan/img_00000045.jpg	train	38	64	162	198	0	0	0	0	0	0	0	1	0
img/Stripe_Fuzzy_Cardigan/img_00000060.jpg	train	1	31	230	294	0	0	0	0	0	0	0	0	1
img/Stripe_Fuzzy_Cardigan/img_00000068.jpg	train	1	1	201	300	0	0	0	0	0	0	0	0	1
img/Braided-Strap_Tour_Graphic_Tank/img_00000007.jpg	train	58	65	146	240	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000008.jpg	train	59	55	130	252	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000019.jpg	test	62	62	141	180	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000030.jpg	test	62	33	187	196	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000030.jpg	test	62	33	187	196	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000033.jpg	train	65	29	147	200	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000034.jpg	train	57	62	148	252	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000039.jpg	train	88	79	213	261	0	0	1	0	0	0	0	0	0
img/Braided-Strap_Tour_Graphic_Tank/img_00000050.jpg	train	71	57	142	174	0	0	1	0	0	0	0	0	0
img/Stripe_Slub_Knit_Tee/img_00000002.jpg	train	1	7	300	300	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000003.jpg	train	14	5	186	270	0	0	0	0	0	0	0	0	1
img/Stripe_Slub_Knit_Tee/img_00000004.jpg	train	1	23	300	300	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000004.jpg	train	1	23	300	300	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000006.jpg	val	8	16	296	300	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000008.jpg	train	28	24	286	300	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000009.jpg	train	78	91	232	226	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000025.jpg	val	76	84	226	215	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000033.jpg	val	86	26	242	276	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000041.jpg	train	28	74	208	257	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000042.jpg	train	34	71	204	281	0	0	0	0	0	0	0	0	1
img/Stripe_Slub_Knit_Tee/img_00000045.jpg	test	42	64	169	272	0	0	0	0	0	0	0	1	0
img/Stripe_Slub_Knit_Tee/img_00000048.jpg	val	43	85	189	286	0	0	0	0	0	0	0	0	1
img/Stripe_Slub_Knit_Tee/img_00000048.jpg	val	43	85	189	286	0	0	0	0	0	0	0	0	1
img/Stripe_Slub_Knit_Tee/img_00000048.jpg	val	43	85	189	286	0	0	0	0	0	0	0	0	1
img/Stripe_V-Neck_Tee/img_00000004.jpg	test	10	14	297	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000013.jpg	val	8	35	297	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000013.jpg	val	8	35	297	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000015.jpg	train	39	34	263	300	0	0	0	0	0	0	0	0	1
img/Stripe_V-Neck_Tee/img_00000017.jpg	train	1	60	180	254	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000017.jpg	train	1	60	180	254	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000019.jpg	val	1	33	236	295	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000029.jpg	val	7	35	297	289	0	0	0	0	0	0	0	0	1
img/Stripe_V-Neck_Tee/img_00000033.jpg	test	1	4	270	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000038.jpg	train	1	30	300	300	0	0	0	0	0	0	0	0	1
img/Stripe_V-Neck_Tee/img_00000054.jpg	train	31	16	300	300	0	0	0	0	0	0	0	0	1
img/Stripe_V-Neck_Tee/img_00000071.jpg	train	1	18	280	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000075.jpg	train	1	19	246	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000076.jpg	train	72	28	217	300	0	0	0	0	0	0	0	0	1
img/Stripe_V-Neck_Tee/img_00000079.jpg	train	15	24	291	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000079.jpg	train	15	24	291	300	0	0	0	0	0	0	0	1	0
img/Stripe_V-Neck_Tee/img_00000081.jpg	train	1	20	199	279	0	0	0	0	0	0	0	0	1
img/Stripe-Pocket_Tank/img_00000015.jpg	train	46	76	170	248	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000026.jpg	train	65	37	197	228	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000027.jpg	train	89	63	177	209	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000033.jpg	train	88	67	209	274	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000034.jpg	train	68	76	205	291	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000050.jpg	train	93	73	207	248	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000050.jpg	train	93	73	207	248	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000054.jpg	train	231	115	284	189	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000054.jpg	train	231	115	284	189	0	0	0	0	0	0	0	1	0
img/Stripe-Pocket_Tank/img_00000065.jpg	test	7	5	216	258	0	0	0	0	0	0	0	0	1
img/Stripe-Pocket_Tank/img_00000072.jpg	train	48	73	168	263	0	0	0	0	0	0	0	1	0
img/Striped_Athletic_Jacket/img_00000007.jpg	train	10	57	213	274	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000011.jpg	train	18	29	212	230	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000013.jpg	val	1	5	300	206	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000013.jpg	val	1	5	300	206	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000030.jpg	train	26	3	284	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000031.jpg	train	1	9	192	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000034.jpg	train	164	16	300	148	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000035.jpg	train	2	3	280	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000036.jpg	train	1	46	200	279	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000036.jpg	train	1	46	200	279	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000041.jpg	train	8	8	272	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000049.jpg	train	6	52	236	253	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000050.jpg	train	1	54	173	286	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000051.jpg	val	23	6	258	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000052.jpg	val	28	13	264	238	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000053.jpg	val	42	74	256	287	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000053.jpg	val	42	74	256	287	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000065.jpg	train	88	47	218	197	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000065.jpg	train	88	47	218	197	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000066.jpg	train	40	42	235	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000066.jpg	train	40	42	235	300	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000071.jpg	train	50	6	250	225	0	0	0	0	0	0	0	0	1
img/Striped_Athletic_Jacket/img_00000073.jpg	train	9	4	155	170	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000002.jpg	train	69	60	230	244	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000004.jpg	train	1	48	200	276	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000006.jpg	train	1	52	300	227	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000006.jpg	train	1	52	300	227	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000007.jpg	val	7	94	300	298	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000022.jpg	val	34	79	202	252	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000038.jpg	train	45	48	152	147	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000040.jpg	train	31	72	275	277	0	0	0	0	0	0	0	0	1
img/Striped_Baja_Hoodie/img_00000046.jpg	train	12	88	208	285	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000002.jpg	train	20	89	222	273	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000002.jpg	train	20	89	222	273	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000004.jpg	train	26	4	286	300	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000013.jpg	train	28	1	227	270	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000013.jpg	train	28	1	227	270	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000019.jpg	train	23	46	289	300	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000021.jpg	train	52	50	161	175	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000025.jpg	train	99	70	208	238	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000030.jpg	train	60	60	158	203	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000030.jpg	train	60	60	158	203	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000036.jpg	test	83	58	222	208	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000038.jpg	train	1	1	300	300	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000049.jpg	train	1	8	300	250	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000059.jpg	val	37	72	168	255	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000063.jpg	test	1	112	218	300	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000069.jpg	val	1	92	153	288	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000069.jpg	val	1	92	153	288	0	0	0	0	0	0	0	0	1
img/Striped_Baseball_Tee/img_00000077.jpg	test	74	16	228	300	0	0	0	0	0	0	0	1	0
img/Striped_Baseball_Tee/img_00000079.jpg	train	1	13	300	300	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000006.jpg	test	40	63	184	270	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000017.jpg	train	1	47	220	290	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000017.jpg	train	1	47	220	290	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000029.jpg	train	48	58	197	267	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000030.jpg	val	41	60	179	269	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000036.jpg	train	54	62	284	264	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000038.jpg	train	42	77	209	292	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000039.jpg	train	1	1	184	267	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000042.jpg	train	32	66	171	275	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000042.jpg	train	32	66	171	275	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000043.jpg	test	11	60	141	220	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000043.jpg	test	11	60	141	220	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000044.jpg	val	26	69	184	268	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000045.jpg	test	51	81	217	286	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000048.jpg	train	82	77	221	221	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000051.jpg	train	84	34	295	245	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000062.jpg	train	65	82	240	300	0	0	0	0	1	0	0	0	0
img/Striped_Boat_Neck_Sweater/img_00000062.jpg	train	65	82	240	300	0	0	0	0	1	0	0	0	0
img/Striped_Boat_Neck_Sweater/img_00000065.jpg	train	37	1	270	300	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000065.jpg	train	37	1	270	300	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000068.jpg	train	41	61	114	139	0	0	0	0	0	0	0	1	0
img/Striped_Boat_Neck_Sweater/img_00000070.jpg	train	42	76	142	258	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000072.jpg	train	9	44	160	202	0	0	0	0	0	0	0	0	1
img/Striped_Boat_Neck_Sweater/img_00000081.jpg	train	54	79	196	241	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000003.jpg	test	1	16	300	300	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000003.jpg	test	1	16	300	300	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000004.jpg	train	73	88	211	254	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000008.jpg	train	1	35	220	300	1	0	0	0	0	0	0	0	0
img/Striped_Boat_neck_Tee/img_00000010.jpg	train	68	73	222	212	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000014.jpg	val	21	30	285	300	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000014.jpg	val	21	30	285	300	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000016.jpg	val	69	71	230	246	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000019.jpg	train	1	27	300	169	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000020.jpg	train	49	97	177	296	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000028.jpg	train	83	77	221	221	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000030.jpg	train	25	84	170	246	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000039.jpg	train	73	70	230	235	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000040.jpg	val	11	22	169	202	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000040.jpg	val	11	22	169	202	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000047.jpg	train	28	72	185	267	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000050.jpg	train	1	155	200	300	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000058.jpg	train	1	12	250	300	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000071.jpg	test	53	66	177	197	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000072.jpg	train	198	42	300	137	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000075.jpg	train	1	1	300	300	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000081.jpg	val	17	1	286	300	0	0	0	0	0	0	0	0	1
img/Striped_Boat_neck_Tee/img_00000082.jpg	test	1	17	300	298	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000082.jpg	test	1	17	300	298	0	0	0	0	0	0	0	1	0
img/Striped_Boat_neck_Tee/img_00000090.jpg	test	43	62	194	268	0	0	0	0	0	0	0	1	0
img/Striped_Bow-Back_Tank/img_00000008.jpg	train	32	44	272	241	0	0	0	0	0	0	0	0	1
img/Striped_Bow-Back_Tank/img_00000011.jpg	train	41	27	130	261	0	0	0	0	0	0	0	1	0
img/Striped_Bow-Back_Tank/img_00000017.jpg	train	8	2	200	300	0	0	0	0	0	0	0	0	1
img/Striped_Bow-Back_Tank/img_00000025.jpg	train	190	10	300	221	0	0	0	0	0	0	0	1	0
img/Striped_Bow-Back_Tank/img_00000034.jpg	train	60	19	178	216	0	0	0	0	0	0	0	0	1
img/Striped_Bow-Back_Tank/img_00000050.jpg	val	33	17	185	295	0	0	0	0	0	0	0	0	1
img/Striped_Bow-Back_Tank/img_00000063.jpg	test	36	76	143	115	0	0	0	0	0	0	0	1	0
img/Striped_Boxy_Knit_Tee/img_00000003.jpg	train	40	57	182	247	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Knit_Tee/img_00000003.jpg	train	40	57	182	247	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Knit_Tee/img_00000005.jpg	train	1	68	204	287	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Knit_Tee/img_00000015.jpg	train	53	68	199	291	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Knit_Tee/img_00000023.jpg	train	31	65	158	215	0	0	0	0	0	0	0	1	0
img/Striped_Boxy_Sweater/img_00000007.jpg	train	24	82	173	245	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Tank/img_00000002.jpg	train	54	74	190	267	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Tank/img_00000003.jpg	train	30	86	169	264	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Tank/img_00000006.jpg	train	65	36	221	289	0	0	0	0	0	0	0	0	1
img/Striped_Boxy_Tank/img_00000031.jpg	train	62	77	172	262	0	0	0	0	0	0	0	1	0
img/Striped_Boxy_Tank/img_00000032.jpg	train	52	59	148	194	0	0	0	0	0	0	0	1	0
img/Striped_Boxy_Tank/img_00000034.jpg	train	39	61	184	277	0	0	0	0	0	0	0	1	0
img/Striped_Boxy_Tank/img_00000034.jpg	train	39	61	184	277	0	0	0	0	0	0	0	1	0
img/Striped_Burger_Tee/img_00000006.jpg	train	1	76	300	300	0	0	0	0	0	0	0	0	1
img/Striped_Burger_Tee/img_00000007.jpg	val	55	75	254	300	0	0	0	0	0	0	0	0	1
img/Striped_Burger_Tee/img_00000029.jpg	val	69	102	160	269	0	0	0	0	0	0	0	1	0
img/Striped_Burger_Tee/img_00000032.jpg	train	23	73	186	281	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000003.jpg	train	20	37	208	288	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000013.jpg	train	4	38	194	292	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000014.jpg	train	30	44	256	300	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000019.jpg	train	51	76	158	185	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000023.jpg	test	58	86	203	264	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000026.jpg	train	54	72	192	267	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000026.jpg	train	54	72	192	267	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000035.jpg	train	40	42	114	148	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000049.jpg	train	71	86	228	249	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000052.jpg	train	80	81	232	258	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000058.jpg	train	17	73	160	241	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000069.jpg	train	58	67	173	220	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000071.jpg	test	58	50	144	188	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000078.jpg	train	1	87	300	199	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000078.jpg	train	1	87	300	199	0	0	0	0	0	0	0	1	0
img/Striped_Cap-Sleeve_Tee/img_00000079.jpg	train	12	29	175	239	0	0	0	0	0	0	0	0	1
img/Striped_Cap-Sleeve_Tee/img_00000079.jpg	train	12	29	175	239	0	0	0	0	0	0	0	0	1
img/Striped_Chambray-Pocket_Henley/img_00000002.jpg	val	19	86	192	261	0	0	0	0	0	0	0	1	0
img/Striped_Chambray-Pocket_Henley/img_00000004.jpg	train	42	91	179	247	0	0	0	0	0	0	0	1	0
img/Striped_Chambray-Pocket_Henley/img_00000004.jpg	train	42	91	179	247	0	0	0	0	0	0	0	1	0
img/Striped_Chambray-Pocket_Henley/img_00000024.jpg	val	14	83	232	284	0	0	0	0	0	0	0	0	1
img/Striped_Chambray-Pocket_Henley/img_00000030.jpg	train	51	75	194	249	0	0	0	0	0	0	0	1	0
img/Striped_Chambray-Pocket_Henley/img_00000032.jpg	train	51	81	212	297	0	0	0	0	0	0	0	1	0
