image_name	evaluation_status	x_1	y_1	x_2	y_2	attribute3_1	attribute3_82	attribute3_94	attribute3_122	attribute3_227	attribute3_228	attribute3_237	attribute3_240	attribute3_572	attribute3_597	attribute3_617	attribute3_621	attribute3_641	attribute3_699	attribute3_818	attribute3_821	attribute3_823	attribute3_831	attribute3_832	attribute3_945
img/The_Beatles_Muscle_Tee/img_00000028.jpg	val	55	51	141	195	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000029.jpg	train	66	39	144	172	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000031.jpg	test	37	55	188	270	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000033.jpg	val	50	52	141	218	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000037.jpg	test	1	38	85	163	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000042.jpg	train	35	68	166	274	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000053.jpg	train	43	65	164	266	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000058.jpg	train	55	52	163	215	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000060.jpg	train	25	51	275	299	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Beatles_Muscle_Tee/img_00000065.jpg	test	96	32	142	128	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000001.jpg	train	109	60	218	234	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000002.jpg	train	1	1	300	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000005.jpg	train	42	62	162	257	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000006.jpg	val	33	65	164	263	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000006.jpg	val	33	65	164	263	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000006.jpg	val	33	65	164	263	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000006.jpg	val	33	65	164	263	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000008.jpg	train	1	1	300	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000009.jpg	test	58	62	174	184	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000026.jpg	train	33	55	163	274	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000027.jpg	train	38	71	174	276	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000029.jpg	train	46	76	160	284	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000030.jpg	val	75	35	135	158	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000034.jpg	train	48	58	168	243	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000035.jpg	train	22	60	174	290	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000035.jpg	train	22	60	174	290	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000038.jpg	train	48	5	162	213	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000038.jpg	train	48	5	162	213	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000040.jpg	test	11	18	264	285	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000040.jpg	test	11	18	264	285	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000044.jpg	test	182	66	276	177	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Doors_Muscle_Tee/img_00000044.jpg	test	182	66	276	177	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000001.jpg	train	103	66	205	222	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000001.jpg	train	103	66	205	222	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000001.jpg	train	103	66	205	222	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000004.jpg	val	19	68	198	289	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000016.jpg	train	83	24	228	287	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000018.jpg	train	27	60	158	228	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000025.jpg	train	32	61	168	262	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000030.jpg	train	39	55	173	260	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000030.jpg	train	39	55	173	260	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000034.jpg	train	44	65	159	249	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Lion_King_Muscle_Tee/img_00000043.jpg	train	54	52	149	209	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/The_Rolling_Stones_Graphic_Tee/img_00000005.jpg	train	58	70	167	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/The_Rolling_Stones_Graphic_Tee/img_00000005.jpg	train	58	70	167	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/The_Rolling_Stones_Graphic_Tee/img_00000037.jpg	train	1	1	300	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/There's_A_Will_Racerback_Tank/img_00000030.jpg	val	67	66	137	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
img/There's_A_Will_Racerback_Tank/img_00000037.jpg	train	1	91	200	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/There's_A_Will_Racerback_Tank/img_00000037.jpg	train	1	91	200	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/There's_A_Will_Racerback_Tank/img_00000037.jpg	train	1	91	200	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Things_I_Love_Tee/img_00000003.jpg	val	30	64	167	291	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Things_I_Love_Tee/img_00000045.jpg	val	1	13	241	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Things_I_Love_Tee/img_00000050.jpg	train	1	1	279	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Things_I_Love_Tee/img_00000052.jpg	val	7	7	175	239	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Things_I_Love_Tee/img_00000057.jpg	train	1	1	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Burnout_Baseball_Tee/img_00000056.jpg	train	22	96	160	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Burnout_Baseball_Tee/img_00000056.jpg	train	22	96	160	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Burnout_Crew_Neck_Tee/img_00000029.jpg	train	8	69	187	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Thunderbird_Graphic_Muscle_Tee/img_00000001.jpg	train	9	54	146	181	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Thunderbird_Graphic_Muscle_Tee/img_00000006.jpg	train	98	63	222	201	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Thunderbird_Graphic_Muscle_Tee/img_00000017.jpg	test	44	53	151	173	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Thunderbird_Graphic_Muscle_Tee/img_00000021.jpg	train	42	65	166	216	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Thunderbird_Graphic_Muscle_Tee/img_00000024.jpg	train	99	60	206	240	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000002.jpg	val	59	9	205	299	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000002.jpg	val	59	9	205	299	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000003.jpg	train	44	98	250	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Burnout_Cutout-Back_Tank/img_00000003.jpg	train	44	98	250	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Burnout_Cutout-Back_Tank/img_00000007.jpg	test	1	114	200	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000015.jpg	train	43	1	185	266	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000015.jpg	train	43	1	185	266	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000021.jpg	train	100	63	195	234	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000021.jpg	train	100	63	195	234	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000032.jpg	train	1	68	205	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000040.jpg	train	29	53	147	199	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Cutout-Back_Tank/img_00000043.jpg	train	37	25	151	240	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000008.jpg	train	8	27	272	223	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000010.jpg	train	71	67	235	262	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000011.jpg	train	1	13	181	254	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000013.jpg	train	1	63	129	259	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000020.jpg	train	1	29	225	269	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000026.jpg	train	1	1	300	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000028.jpg	train	1	1	300	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000029.jpg	train	18	10	179	232	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000032.jpg	val	39	52	195	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000033.jpg	train	1	1	201	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000052.jpg	train	1	1	196	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000054.jpg	train	3	71	193	250	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000061.jpg	val	1	68	202	252	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Boxy_Tee/img_00000061.jpg	val	1	68	202	252	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Geo_Pattern_Top/img_00000001.jpg	test	38	76	134	189	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Geo_Pattern_Top/img_00000027.jpg	val	94	50	140	142	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Geo_Pattern_Top/img_00000027.jpg	val	94	50	140	142	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Geo_Pattern_Top/img_00000030.jpg	train	34	87	213	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Geo_Pattern_Top/img_00000048.jpg	train	73	80	210	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Burnout_Geo_Pattern_Top/img_00000054.jpg	train	32	99	178	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000004.jpg	train	34	46	162	278	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000009.jpg	train	58	9	203	259	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000011.jpg	train	43	61	171	243	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000011.jpg	train	43	61	171	243	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000022.jpg	train	1	1	300	300	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000023.jpg	train	66	1	172	262	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000024.jpg	train	85	1	177	129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000024.jpg	train	85	1	177	129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tank/img_00000026.jpg	train	1	1	300	280	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000005.jpg	test	105	67	199	260	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000005.jpg	test	105	67	199	260	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000005.jpg	test	105	67	199	260	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000011.jpg	train	55	37	257	268	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000011.jpg	train	55	37	257	268	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000012.jpg	test	97	47	193	112	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000015.jpg	train	24	1	155	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000019.jpg	train	53	45	139	119	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000030.jpg	train	1	1	300	238	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Cutout_Tee/img_00000030.jpg	train	1	1	300	238	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Fringe_Tank/img_00000014.jpg	val	8	48	168	219	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Fringe_Tank/img_00000016.jpg	train	1	3	204	277	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Fringe_Tank/img_00000033.jpg	train	30	23	196	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Fringe_Tank/img_00000035.jpg	train	64	76	95	173	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Fringe_Tank/img_00000046.jpg	test	1	1	300	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Fringe_Tank/img_00000046.jpg	test	1	1	300	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000002.jpg	val	52	35	122	158	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000009.jpg	train	74	33	132	158	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000009.jpg	train	74	33	132	158	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000016.jpg	train	39	66	164	288	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000017.jpg	train	11	72	181	282	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000019.jpg	train	65	61	149	300	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000022.jpg	val	102	37	215	285	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000026.jpg	train	60	62	263	273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000026.jpg	train	60	62	263	273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000028.jpg	train	29	76	210	293	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000029.jpg	test	57	48	158	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000051.jpg	train	41	63	169	297	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000051.jpg	train	41	63	169	297	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Longline_Cardigan/img_00000051.jpg	train	41	63	169	297	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000003.jpg	train	40	5	213	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000003.jpg	train	40	5	213	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000012.jpg	train	37	65	153	261	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000021.jpg	train	47	13	196	276	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000022.jpg	train	1	1	268	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000024.jpg	train	37	20	193	270	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000026.jpg	train	59	21	190	278	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000031.jpg	train	7	19	144	199	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000032.jpg	train	31	69	180	279	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000033.jpg	test	56	46	234	247	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000035.jpg	test	48	18	204	258	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000037.jpg	test	55	83	207	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000038.jpg	train	161	60	263	204	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000040.jpg	train	58	25	194	258	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000051.jpg	train	36	80	179	262	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000058.jpg	test	73	5	248	262	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000059.jpg	val	48	62	194	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000069.jpg	train	61	69	146	225	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Muscle_Tee/img_00000073.jpg	val	26	13	192	206	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Dye_Paradise_Tank/img_00000006.jpg	train	49	76	163	260	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Burnout_Knit_Shredded-Back_Tee/img_00000021.jpg	train	61	61	175	153	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Knit_Shredded-Back_Tee/img_00000025.jpg	train	44	91	176	202	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Knit_Tee/img_00000036.jpg	train	29	79	187	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Dyed_Tank/img_00000033.jpg	train	1	1	300	243	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Dyed_Tank/img_00000066.jpg	val	93	70	220	247	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Burnout_Pocket_Tee/img_00000015.jpg	train	188	64	294	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Burnout_Pocket_Tee/img_00000059.jpg	train	42	76	173	210	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Tie-Front_Striped_Tee/img_00000013.jpg	train	24	48	104	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Front_Striped_Tee/img_00000023.jpg	train	6	36	277	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Front_Striped_Tee/img_00000027.jpg	test	1	1	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Front_Striped_Tee/img_00000030.jpg	test	45	1	261	232	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tie-Front_Striped_Tee/img_00000031.jpg	train	34	19	135	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Front_Striped_Tee/img_00000036.jpg	train	1	91	213	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tie-Front_Striped_Tee/img_00000040.jpg	train	6	75	215	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Tie-Front_Striped_Tee/img_00000044.jpg	test	18	9	276	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Burnout_Racerback_Tank/img_00000042.jpg	val	1	1	214	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tiered_Crochet_Tank/img_00000005.jpg	train	51	29	197	186	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tiered_Crochet_Tank/img_00000006.jpg	train	101	49	208	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Tiered_Crochet_Tank/img_00000006.jpg	train	101	49	208	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Tiered_Crochet_Tank/img_00000016.jpg	train	54	54	192	258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Tiered_Crochet_Tank/img_00000045.jpg	train	15	1	218	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
img/Tiered_Tie-Front_Cardigan/img_00000021.jpg	train	5	69	169	275	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
