image_name	evaluation_status	x_1	y_1	x_2	y_2	attribute4_62	attribute4_113	attribute4_182	attribute4_293	attribute4_471	attribute4_721	attribute4_752	attribute4_826	attribute4_837	attribute4_838	attribute4_879	attribute4_936	attribute4_957	attribute4_994
img/Faux_Fur_Collar_Cardigan/img_00000073.jpg	train	38	92	181	266	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000081.jpg	train	57	58	214	285	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000081.jpg	train	57	58	214	285	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000082.jpg	val	16	53	300	281	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000082.jpg	val	16	53	300	281	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000082.jpg	val	16	53	300	281	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000083.jpg	test	17	59	205	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Cardigan/img_00000083.jpg	test	17	59	205	300	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000007.jpg	train	63	73	235	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000008.jpg	train	41	76	180	286	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000016.jpg	train	22	58	173	229	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000018.jpg	train	44	54	154	232	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000018.jpg	train	44	54	154	232	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000018.jpg	train	44	54	154	232	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000020.jpg	test	24	60	178	247	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000020.jpg	test	24	60	178	247	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000020.jpg	test	24	60	178	247	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000021.jpg	train	76	72	232	278	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000021.jpg	train	76	72	232	278	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000024.jpg	train	87	68	200	281	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000024.jpg	train	87	68	200	281	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000024.jpg	train	87	68	200	281	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000045.jpg	train	9	66	177	288	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Collar_Waffle_Knit_Cardigan/img_00000047.jpg	train	40	71	234	249	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000002.jpg	train	1	24	114	193	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000003.jpg	train	1	1	202	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000003.jpg	train	1	1	202	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000003.jpg	train	1	1	202	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000005.jpg	train	11	42	181	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000009.jpg	val	44	57	207	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000016.jpg	train	18	78	188	297	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000018.jpg	train	26	81	141	268	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000022.jpg	train	140	79	290	220	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000022.jpg	train	140	79	290	220	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000022.jpg	train	140	79	290	220	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000024.jpg	train	61	61	174	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000028.jpg	train	66	54	244	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000042.jpg	val	168	22	288	149	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000049.jpg	val	21	36	256	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000051.jpg	train	35	6	205	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000058.jpg	train	47	34	205	299	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000058.jpg	train	47	34	205	299	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000059.jpg	val	1	45	171	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000064.jpg	train	61	18	157	184	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000065.jpg	test	115	30	272	260	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Hood_Parka/img_00000079.jpg	val	1	88	227	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Jacket/img_00000052.jpg	train	9	30	240	284	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Jacket/img_00000058.jpg	train	39	72	152	226	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Faux_Fur_Jacket/img_00000058.jpg	train	39	72	152	226	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Faux_Fur_Jacket/img_00000062.jpg	train	158	147	300	279	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000001.jpg	train	52	66	225	273	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000005.jpg	train	43	51	187	258	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000017.jpg	train	37	62	193	277	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000018.jpg	train	52	67	170	299	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000018.jpg	train	52	67	170	299	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000023.jpg	train	40	72	177	279	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000027.jpg	train	25	34	218	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000027.jpg	train	25	34	218	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000027.jpg	train	25	34	218	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000032.jpg	train	17	47	195	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000037.jpg	train	40	46	197	266	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000040.jpg	train	28	55	208	288	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000050.jpg	train	46	63	160	210	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000050.jpg	train	46	63	160	210	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000052.jpg	train	43	48	271	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000070.jpg	train	73	1	261	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000070.jpg	train	73	1	261	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000074.jpg	train	42	54	163	253	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000083.jpg	train	1	53	196	274	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur-Lined_Parka/img_00000006.jpg	train	90	25	157	198	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur-Lined_Parka/img_00000006.jpg	train	90	25	157	198	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur-Lined_Parka/img_00000017.jpg	train	31	49	194	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur-Lined_Parka/img_00000017.jpg	train	31	49	194	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur-Lined_Parka/img_00000032.jpg	train	22	73	151	268	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur-Lined_Parka/img_00000046.jpg	test	27	70	215	292	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur-Lined_Parka/img_00000068.jpg	train	71	27	135	190	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur-Lined_Parka/img_00000076.jpg	train	72	43	175	192	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Faux_Fur-Trimmed_Southwestern-Patterned_Cardigan/img_00000012.jpg	train	27	60	176	300	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Fur-Trimmed_Southwestern-Patterned_Cardigan/img_00000013.jpg	train	6	48	140	232	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Fur-Trimmed_Southwestern-Patterned_Cardigan/img_00000018.jpg	test	23	33	166	250	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur-Trimmed_Southwestern-Patterned_Cardigan/img_00000018.jpg	test	23	33	166	250	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Fur-Trimmed_Southwestern-Patterned_Cardigan/img_00000020.jpg	val	73	50	198	225	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Gem_Woven_Cardigan/img_00000018.jpg	train	40	17	153	148	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_&_Mesh_Jacket/img_00000004.jpg	val	13	27	227	225	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_&_Mesh_Jacket/img_00000013.jpg	test	35	54	131	294	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_&_Mesh_Jacket/img_00000040.jpg	train	55	41	177	146	0	0	0	1	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_&_Mesh_Jacket/img_00000045.jpg	train	85	54	248	288	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_&_Mesh_Jacket/img_00000068.jpg	train	23	55	177	223	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Faux_Leather_Biker_Jacket/img_00000003.jpg	val	31	62	180	294	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Biker_Jacket/img_00000004.jpg	val	61	59	157	278	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Biker_Jacket/img_00000004.jpg	val	61	59	157	278	0	0	1	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Biker_Jacket/img_00000006.jpg	test	86	30	186	160	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Biker_Jacket/img_00000021.jpg	train	74	17	267	241	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Biker_Jacket/img_00000047.jpg	val	1	16	169	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Biker_Jacket/img_00000047.jpg	val	1	16	169	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Biker_Jacket/img_00000059.jpg	train	61	56	233	269	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Biker_Jacket/img_00000074.jpg	train	34	104	172	286	0	0	0	0	0	0	0	1	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000004.jpg	test	87	1	179	167	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000019.jpg	train	1	1	300	300	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000020.jpg	train	1	2	109	170	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000020.jpg	train	1	2	109	170	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000020.jpg	train	1	2	109	170	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000021.jpg	train	11	23	200	253	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Abstract_Buttoned_Top/img_00000023.jpg	train	34	76	183	250	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Abstract_Buttoned_Top/img_00000030.jpg	val	1	62	214	170	0	1	0	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000004.jpg	test	2	81	183	250	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000045.jpg	train	39	72	196	281	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000045.jpg	train	39	72	196	281	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000045.jpg	train	39	72	196	281	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000049.jpg	train	61	43	227	287	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000063.jpg	train	1	106	169	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000063.jpg	train	1	106	169	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Bomber_Jacket/img_00000063.jpg	train	1	106	169	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Convertible_Jacket/img_00000004.jpg	train	32	80	178	187	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_Convertible_Jacket/img_00000019.jpg	train	68	53	164	129	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_Convertible_Jacket/img_00000020.jpg	train	38	60	192	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Convertible_Jacket/img_00000029.jpg	train	17	125	196	266	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Convertible_Jacket/img_00000033.jpg	val	32	85	196	283	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Faux_Leather_Convertible_Jacket/img_00000050.jpg	train	1	72	196	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_Cutout_Jacket/img_00000002.jpg	train	18	62	154	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Cutout_Jacket/img_00000002.jpg	train	18	62	154	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Cutout_Jacket/img_00000002.jpg	train	18	62	154	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Cutout_Jacket/img_00000002.jpg	train	18	62	154	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Cutout_Jacket/img_00000021.jpg	train	35	60	263	276	0	0	0	0	0	0	0	0	1	0	0	0	0	0
img/Astronaut_Print_Tank/img_00000040.jpg	test	1	26	214	170	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Astronaut_Print_Tank/img_00000051.jpg	train	59	39	195	245	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Astronaut_Print_Tank/img_00000051.jpg	train	59	39	195	245	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Astronaut_Print_Tank/img_00000051.jpg	train	59	39	195	245	0	0	0	0	0	0	1	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000011.jpg	train	1	28	300	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000012.jpg	train	11	40	184	275	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000018.jpg	train	1	54	190	246	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Hooded_Jacket/img_00000019.jpg	val	1	108	242	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000019.jpg	val	1	108	242	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000020.jpg	train	54	80	190	276	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000021.jpg	val	23	44	288	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000022.jpg	val	53	12	223	233	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000022.jpg	val	53	12	223	233	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000023.jpg	train	75	70	218	278	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000024.jpg	train	64	31	232	260	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000025.jpg	train	61	79	204	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000025.jpg	train	61	79	204	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000026.jpg	test	65	58	243	277	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000027.jpg	train	42	52	170	260	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000027.jpg	train	42	52	170	260	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000029.jpg	test	39	90	220	294	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000034.jpg	test	28	86	173	228	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000038.jpg	train	31	52	249	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000039.jpg	train	1	6	168	199	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000041.jpg	train	74	73	224	288	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000043.jpg	train	36	78	215	275	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000043.jpg	train	36	78	215	275	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000046.jpg	test	138	51	299	173	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000046.jpg	test	138	51	299	173	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000050.jpg	train	13	27	183	196	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000055.jpg	train	48	84	175	275	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000057.jpg	train	1	32	200	210	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000057.jpg	train	1	32	200	210	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000058.jpg	train	51	35	250	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000058.jpg	train	51	35	250	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000059.jpg	train	85	58	236	226	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000059.jpg	train	85	58	236	226	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000059.jpg	train	85	58	236	226	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000060.jpg	train	28	75	195	282	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000063.jpg	train	19	10	225	236	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000068.jpg	train	1	63	130	225	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000072.jpg	train	57	79	143	171	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000075.jpg	train	45	40	154	259	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000076.jpg	train	97	129	179	221	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000078.jpg	train	9	55	181	226	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000081.jpg	val	68	67	150	253	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Hooded_Jacket/img_00000081.jpg	val	68	67	150	253	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Jersey/img_00000032.jpg	train	1	11	231	287	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_Moto_Jacket/img_00000022.jpg	val	19	112	204	231	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Moto_Jacket/img_00000022.jpg	val	19	112	204	231	1	0	0	0	0	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Moto_Jacket/img_00000073.jpg	train	1	23	231	300	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Moto_Jacket/img_00000073.jpg	train	1	23	231	300	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Panel_Hoodie/img_00000003.jpg	train	10	1	177	225	0	0	0	0	0	0	0	0	0	1	0	0	0	0
img/Faux_Leather_Panel_Hoodie/img_00000022.jpg	train	44	98	189	273	0	0	0	0	1	0	0	0	0	0	0	0	0	0
img/Faux_Leather_Panel_Hoodie/img_00000053.jpg	train	30	57	232	283	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Faux_Leather_Panel_Hoodie/img_00000066.jpg	val	1	42	300	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Faux_Leather_Panel_Hoodie/img_00000066.jpg	val	1	42	300	300	0	0	0	0	0	0	0	0	0	0	0	1	0	0
img/Asymmetric_Zip-Front_Cardigan/img_00000006.jpg	train	80	71	202	200	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000007.jpg	train	66	37	109	194	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000008.jpg	val	52	27	251	245	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000016.jpg	train	35	76	169	272	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000019.jpg	test	61	64	170	191	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000021.jpg	test	53	53	138	166	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000023.jpg	train	90	44	146	145	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000023.jpg	train	90	44	146	145	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000023.jpg	train	90	44	146	145	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000027.jpg	val	10	67	171	238	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000029.jpg	train	15	82	178	248	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000031.jpg	train	15	6	195	200	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000032.jpg	train	44	71	210	251	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000036.jpg	train	49	60	188	214	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000036.jpg	train	49	60	188	214	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000038.jpg	test	33	80	172	186	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000044.jpg	train	35	57	207	258	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000044.jpg	train	35	57	207	258	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000050.jpg	train	25	21	224	273	0	0	0	0	0	0	0	0	0	0	0	0	0	1
img/Asymmetric_Zip-Front_Cardigan/img_00000061.jpg	train	18	1	290	300	0	0	0	0	1	0	0	0	0	0	0	0	0	0
